date,HEROMOTOCO-ICICIBANK,COALINDIA-ONGC,HEROMOTOCO-KOTAKBANK,HINDALCO-TATAMOTORS,BRITANNIA-MARUTI,Yearly_PnL,Cumulative_PnL,HCLTECH-WIPRO,EICHERMOT-M&M,HINDUNILVR-TATASTEEL,HINDUNILVR-KOTAKBANK,HCLTECH-TCS,ASIANPAINT-WIPRO,NTPC-ONGC,BRITANNIA-HINDUNILVR,SUNPHARMA-WIPRO,ONGC-WIPRO,HDFCBANK-LT,HCLTECH-ONGC,BPCL-ONGC,DRREDDY-ICICIBANK,BAJAJFINSV-TATAMOTORS,AXISBANK-TATACONSUM,BHARTIARTL-GRASIM,GRASIM-TITAN,BAJAJFINSV-INDUSINDBK,NESTLEIND-TATACONSUM,NESTLEIND-RELIANCE,KOTAKBANK-UPL,CIPLA-HINDUNILVR,LT-TECHM,Total_PnL,Cumulative_Total
2022-01-14,,,,,,-117227.19999999907,608662.9000000001,,,,,,,,,,-13800.899999999856,0.0,-87553.64999999937,-22596.14999999984,6723.500000000014,,,,,,,,,,,-117227.19999999907,8662910.799999999
2022-01-17,,,,,,248434.8999999992,857097.7999999993,,,,,,,,,,27779.199999999855,-0.0,202579.79999999952,14662.299999999806,3413.600000000014,,,,,,,,,,,248434.8999999992,8911345.699999997
2022-01-18,,,,,,-38962.60000000001,818135.1999999994,,,,,,,,,,-6433.849999999969,0.0,-27194.000000000007,-1695.75,-3639.0000000000337,,,,,,,,,,,-38962.60000000001,8872383.099999998
2022-01-19,,,,,,285641.20000000036,1103776.3999999997,,,,,,,,,,45106.49999999999,0.0,205318.20000000013,36654.000000000146,-1437.4999999999513,,,,,,,,,,,285641.20000000036,9158024.299999999
2022-01-20,,,,,,-66959.6000000001,1036816.7999999996,,,,,,,,,,0.0,0.0,-77335.90000000005,-9952.800000000085,20329.100000000042,,,,,,,,,,,-66959.6000000001,9091064.7
2022-01-21,,,,,,36640.85000000002,1073457.6499999997,,,,,,,,,,0.0,0.0,0.0,17206.400000000074,19434.44999999995,,,,,,,,,,,36640.85000000002,9127705.549999999
2022-01-24,,,,,,59416.74999999982,1132874.3999999994,,,,,,,,,,0.0,0.0,-0.0,32451.449999999833,26965.299999999985,,,,,,,,,,,59416.74999999982,9187122.299999999
2022-01-25,,,,,,-29259.74999999993,1103614.6499999994,,,,,,,,,,0.0,0.0,0.0,-29259.74999999993,0.0,,,,,,,,,,,-29259.74999999993,9157862.549999999
2022-01-27,,,,,,3393.6500000000233,1107008.2999999993,,,,,,,,,,0.0,0.0,-0.0,3393.6500000000233,0.0,,,,,,,,,,,3393.6500000000233,9161256.2
2022-01-28,,,,,,12018.950000000063,1119027.2499999993,,,,,,,,,,0.0,0.0,0.0,12018.950000000063,0.0,,,,,,,,,,,12018.950000000063,9173275.149999999
2022-01-31,,,,,,-24663.45000000007,1094363.7999999993,,,,,,,,,,0.0,0.0,0.0,-24663.45000000007,0.0,,,,,,,,,,,-24663.45000000007,9148611.7
2022-02-01,,,,,,41845.79999999995,1136209.5999999994,,,,,,,,,,-0.0,0.0,0.0,41845.79999999995,0.0,,,,,,,,,,,41845.79999999995,9190457.5
2022-02-02,,,,,,-7818.94999999994,1128390.6499999994,,,,,,,,,,0.0,0.0,0.0,-7818.94999999994,0.0,,,,,,,,,,,-7818.94999999994,9182638.55
2022-02-03,,,,,,-1094.5499999999793,1127296.0999999994,,,,,,,,,,0.0,0.0,0.0,-1094.5499999999793,0.0,,,,,,,,,,,-1094.5499999999793,9181544.0
2022-02-04,,,,,,11540.499999999913,1138836.5999999994,,,,,,,,,,0.0,0.0,0.0,11540.499999999913,0.0,,,,,,,,,,,11540.499999999913,9193084.5
2022-02-07,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-08,,,,,,0.0,1138836.5999999994,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-09,,,,,,0.0,1138836.5999999994,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-10,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-11,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-14,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-15,,,,,,0.0,1138836.5999999994,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-16,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-17,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-18,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-21,,,,,,0.0,1138836.5999999994,,,,,,,,,,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,0.0,9193084.5
2022-02-22,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-23,,,,,,0.0,1138836.5999999994,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-24,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-25,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9193084.5
2022-02-28,,,,,,0.0,1138836.5999999994,,,,,,,,,,0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,0.0,9193084.5
2022-03-02,,,,,,-2000.0,1136836.5999999994,,,,,,,,,,0.0,-1000.0,-0.0,-0.0,-1000.0,,,,,,,,,,,-2000.0,9191084.5
2022-03-03,,,,,,-24125.09999999994,1112711.4999999995,,,,,,,,,,0.0,6521.200000000012,0.0,0.0,-30646.299999999952,,,,,,,,,,,-24125.09999999994,9166959.4
2022-03-04,,,,,,40410.04999999999,1153121.5499999996,,,,,,,,,,-0.0,8114.049999999988,0.0,0.0,32296.0,,,,,,,,,,,40410.04999999999,9207369.450000001
2022-03-07,,,,,,-16623.00000000009,1136498.5499999996,,,,,,,,,,-1000.0,-8339.30000000005,0.0,-1000.0,-6283.700000000041,,,,,,,,,,,-16623.00000000009,9190746.450000001
2022-03-08,,,,,,109545.75000000013,1246044.2999999998,,,,,,,,,,51358.14999999998,-4974.049999999986,0.0,40079.35000000005,23082.30000000009,,,,,,,,,,,109545.75000000013,9300292.200000001
2022-03-09,,,,,,75009.49999999996,1321053.7999999998,,,,,,,,,,20393.39999999995,22004.900000000092,0.0,17271.499999999956,15339.699999999959,,,,,,,,,,,75009.49999999996,9375301.700000001
2022-03-10,,,,,,19349.250000000036,1340403.0499999998,,,,,,,,,,7546.80000000009,0.0,0.0,24004.19999999997,-12201.750000000024,,,,,,,,,,,19349.250000000036,9394650.950000001
2022-03-11,,,,,,46297.050000000105,1386700.0999999999,,,,,,,,,,-9007.849999999966,0.0,0.0,34328.800000000025,20976.100000000042,,,,,,,,,,,46297.050000000105,9440948.000000002
2022-03-14,,,,,,26591.79999999987,1413291.8999999997,,,,,,,,,,27971.599999999864,0.0,0.0,8175.899999999977,-9555.699999999972,,,,,,,,,,,26591.79999999987,9467539.800000003
2022-03-15,,,,,,-11177.900000000003,1402113.9999999998,,,,,,,,,,0.0,0.0,0.0,3676.1000000000095,-14854.000000000013,,,,,,,,,,,-11177.900000000003,9456361.900000002
2022-03-16,,,,,,8459.349999999948,1410573.3499999996,,,,,,,,,,0.0,0.0,0.0,0.0,8459.349999999948,,,,,,,,,,,8459.349999999948,9464821.250000002
2022-03-17,,,,,,21821.50000000005,1432394.8499999996,,,,,,,,,,0.0,0.0,-0.0,0.0,21821.50000000005,,,,,,,,,,,21821.50000000005,9486642.750000002
2022-03-21,,,,,,-7822.05000000005,1424572.7999999996,,,,,,,,,,0.0,-1000.0,-0.0,-0.0,-6822.05000000005,,,,,,,,,,,-7822.05000000005,9478820.700000001
2022-03-22,,,,,,4186.949999999871,1428759.7499999995,,,,,,,,,,0.0,-178.45000000006075,0.0,0.0,4365.399999999931,,,,,,,,,,,4186.949999999871,9483007.65
2022-03-23,,,,,,31134.200000000208,1459893.9499999997,,,,,,,,,,0.0,8084.500000000073,0.0,-0.0,23049.700000000135,,,,,,,,,,,31134.200000000208,9514141.850000001
2022-03-24,,,,,,24936.999999999927,1484830.9499999997,,,,,,,,,,0.0,24936.999999999927,0.0,-0.0,0.0,,,,,,,,,,,24936.999999999927,9539078.850000001
2022-03-25,,,,,,0.0,1484830.9499999997,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9539078.850000001
2022-03-28,,,,,,0.0,1484830.9499999997,,,,,,,,,,0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,0.0,9539078.850000001
2022-03-29,,,,,,0.0,1484830.9499999997,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9539078.850000001
2022-03-30,,,,,,0.0,1484830.9499999997,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,9539078.850000001
2022-03-31,,,,,,0.0,1484830.9499999997,,,,,,,,,,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,0.0,9539078.850000001
2022-04-01,,,,,,-1000.0,1483830.9499999997,,,,,,,,,,0.0,-1000.0,0.0,0.0,-0.0,,,,,,,,,,,-1000.0,9538078.850000001
2022-04-04,,,,,,-90162.44999999997,1393668.4999999998,,,,,,,,,,0.0,-90162.44999999997,0.0,0.0,0.0,,,,,,,,,,,-90162.44999999997,9447916.400000002
2022-04-05,,,,,,31933.499999999985,1425601.9999999998,,,,,,,,,,0.0,31933.499999999985,0.0,-0.0,0.0,,,,,,,,,,,31933.499999999985,9479849.900000002
2022-04-06,,,,,,40191.80000000006,1465793.7999999998,,,,,,,,,,0.0,40191.80000000006,-0.0,0.0,0.0,,,,,,,,,,,40191.80000000006,9520041.700000003
2022-04-07,,,,,,14971.999999999942,1480765.7999999998,,,,,,,,,,0.0,14971.999999999942,0.0,0.0,0.0,,,,,,,,,,,14971.999999999942,9535013.700000003
2022-04-08,,,,,,2580.9499999999525,1483346.7499999998,,,,,,,,,,0.0,2580.9499999999525,-0.0,0.0,0.0,,,,,,,,,,,2580.9499999999525,9537594.650000002
2022-04-11,,,,,,-1038.25,1482308.4999999998,,,,,,,,,,0.0,-1038.25,-0.0,0.0,-0.0,,,,,,,,,,,-1038.25,9536556.400000002
2022-04-12,,,,,,-7558.599999999928,1474749.9,,,,,,,,,,0.0,-7558.599999999928,0.0,0.0,-0.0,,,,,,,,,,,-7558.599999999928,9528997.800000003
2022-04-13,,,,,,22809.59999999994,1497559.4999999998,,,,,,,,,,0.0,22809.59999999994,-0.0,-0.0,0.0,,,,,,,,,,,22809.59999999994,9551807.400000002
2022-04-18,,,,,,39204.94999999999,1536764.4499999997,,,,,,,,,,-1000.0,40204.94999999999,-0.0,-0.0,0.0,,,,,,,,,,,39204.94999999999,9591012.350000001
2022-04-19,,,,,,-13420.64999999999,1523343.7999999998,,,,,,,,,,-12420.64999999999,0.0,-1000.0,0.0,-0.0,,,,,,,,,,,-13420.64999999999,9577591.700000001
2022-04-20,,,,,,75716.65000000029,1599060.4500000002,,,,,,,,,,13011.600000000044,0.0,62705.050000000236,0.0,0.0,,,,,,,,,,,75716.65000000029,9653308.350000001
2022-04-21,,,,,,55456.64999999979,1654517.1,,,,,,,,,,9433.799999999992,0.0,46022.8499999998,0.0,0.0,,,,,,,,,,,55456.64999999979,9708765.000000002
2022-04-22,,,,,,6812.250000000107,1661329.35,,,,,,,,,,71.70000000003381,0.0,6740.550000000074,0.0,0.0,,,,,,,,,,,6812.250000000107,9715577.250000002
2022-04-25,,,,,,130615.59999999974,1791944.9499999997,,,,,,,,,,21312.149999999932,0.0,109303.44999999981,0.0,-0.0,,,,,,,,,,,130615.59999999974,9846192.850000001
2022-04-26,,,,,,97142.80000000066,1889087.7500000005,,,,,,,,,,16361.50000000014,0.0,80781.30000000051,0.0,0.0,,,,,,,,,,,97142.80000000066,9943335.650000002
2022-04-27,,,,,,69188.29999999973,1958276.0500000003,,,,,,,,,,7349.999999999939,0.0,61838.29999999979,0.0,0.0,,,,,,,,,,,69188.29999999973,10012523.950000001
2022-04-28,,,,,,988.2999999994897,1959264.3499999999,,,,,,,,,,2355.4499999999057,-0.0,-1367.150000000416,0.0,0.0,,,,,,,,,,,988.2999999994897,10013512.25
2022-04-29,,,,,,133781.6000000008,2093045.9500000007,,,,,,,,,,19572.150000000136,0.0,114209.45000000067,0.0,0.0,,,,,,,,,,,133781.6000000008,10147293.850000001
2022-05-02,,,,,,17519.099999999955,2110565.0500000007,,,,,,,,,,17519.099999999955,0.0,0.0,0.0,0.0,,,,,,,,,,,17519.099999999955,10164812.950000001
2022-05-04,,,,,,0.0,2110565.0500000007,,,,,,,,,,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,0.0,10164812.950000001
2022-05-05,,,,,,0.0,2110565.0500000007,,,,,,,,,,0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,,0.0,10164812.950000001
2022-05-06,,,,,,-2000.0,2108565.0500000007,,,,,,,,,,-1000.0,0.0,-0.0,-0.0,-1000.0,,,,,,,,,,,-2000.0,10162812.950000001
2022-05-09,,,,,,8420.599999999904,2116985.650000001,,,,,,,,,,12493.29999999991,0.0,0.0,0.0,-4072.7000000000057,,,,,,,,,,,8420.599999999904,10171233.55
2022-05-10,,,,,,63231.300000000076,2180216.950000001,,,,,,,,,,61366.30000000009,0.0,0.0,0.0,1864.9999999999886,,,,,,,,,,,63231.300000000076,10234464.850000001
2022-05-11,,,,,,-39838.80000000009,2140378.150000001,,,,,,,,,,-31422.80000000007,0.0,-0.0,-0.0,-8416.000000000024,,,,,,,,,,,-39838.80000000009,10194626.05
2022-05-12,,,,,,18659.80000000007,2159037.950000001,,,,,,,,,,14923.799999999985,0.0,0.0,0.0,3736.0000000000828,,,,,,,,,,,18659.80000000007,10213285.850000001
2022-05-13,,,,,,32632.449999999946,2191670.400000001,,,,,,,,,,16335.549999999934,-0.0,0.0,0.0,16296.90000000001,,,,,,,,,,,32632.449999999946,10245918.3
2022-05-16,,,,,,-10690.049999999903,2180980.350000001,,,,,,,,,,-38.49999999993736,0.0,0.0,0.0,-10651.549999999965,,,,,,,,,,,-10690.049999999903,10235228.25
2022-05-17,,,,,,-56915.200000000135,2124065.150000001,,,,,,,,,,-53611.80000000002,0.0,0.0,0.0,-3303.400000000117,,,,,,,,,,,-56915.200000000135,10178313.05
2022-05-18,,,,,,-2447.2999999998897,2121617.850000001,,,,,,,,,,-3584.649999999913,0.0,-0.0,-0.0,1137.350000000023,,,,,,,,,,,-2447.2999999998897,10175865.75
2022-05-19,,,,,,11508.249999999945,2133126.100000001,,,,,,,,,,1978.199999999928,0.0,0.0,-1000.0,10530.050000000017,,,,,,,,,,,11508.249999999945,10187374.0
2022-05-20,,,,,,80427.64999999989,2213553.750000001,,,,,,,,,,-6836.700000000015,0.0,0.0,12123.299999999937,75141.04999999997,,,,,,,,,,,80427.64999999989,10267801.65
2022-05-23,,,,,,73274.30000000015,2286828.050000001,,,,,,,,,,47646.40000000006,-1000.0,0.0,26627.90000000009,0.0,,,,,,,,,,,73274.30000000015,10341075.950000001
2022-05-24,,,,,,55136.54999999995,2341964.600000001,,,,,,,,,,25008.199999999924,16803.800000000076,0.0,13324.549999999952,0.0,,,,,,,,,,,55136.54999999995,10396212.500000002
2022-05-25,,,,,,494.69999999985885,2342459.3000000007,,,,,,,,,,0.0,22034.399999999918,-0.0,-21539.70000000006,-0.0,,,,,,,,,,,494.69999999985885,10396707.200000001
2022-05-26,,,,,,-2737.200000000088,2339722.1000000006,,,,,,,,,,-0.0,0.0,0.0,-2737.200000000088,-0.0,,,,,,,,,,,-2737.200000000088,10393970.000000002
2022-05-27,,,,,,30149.599999999977,2369871.7000000007,,,,,,,,,,-0.0,0.0,0.0,30149.599999999977,0.0,,,,,,,,,,,30149.599999999977,10424119.600000001
2022-05-30,,,,,,20361.650000000038,2390233.3500000006,,,,,,,,,,0.0,0.0,0.0,20361.650000000038,-0.0,,,,,,,,,,,20361.650000000038,10444481.250000002
2022-05-31,,,,,,0.0,2390233.3500000006,,,,,,,,,,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,0.0,10444481.250000002
2022-06-01,,,,,,0.0,2390233.3500000006,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,10444481.250000002
2022-06-02,,,,,,0.0,2390233.3500000006,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,10444481.250000002
2022-06-03,,,,,,0.0,2390233.3500000006,,,,,,,,,,-0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,10444481.250000002
2022-06-06,,,,,,0.0,2390233.3500000006,,,,,,,,,,0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,0.0,10444481.250000002
2022-06-07,,,,,,-1000.0,2389233.3500000006,,,,,,,,,,0.0,0.0,-0.0,-1000.0,0.0,,,,,,,,,,,-1000.0,10443481.250000002
2022-06-08,,,,,,4782.549999999914,2394015.9000000004,,,,,,,,,,-1000.0,0.0,0.0,5782.549999999914,0.0,,,,,,,,,,,4782.549999999914,10448263.800000003
2022-06-09,,,,,,9584.750000000073,2403600.6500000004,,,,,,,,,,-10757.85000000002,0.0,-0.0,20342.600000000093,0.0,,,,,,,,,,,9584.750000000073,10457848.550000003
2022-06-10,,,,,,-6079.299999999977,2397521.3500000006,,,,,,,,,,-3040.7999999999647,0.0,-1000.0,-2038.5000000000132,0.0,,,,,,,,,,,-6079.299999999977,10451769.250000002
2022-06-13,,,,,,128147.99999999974,2525669.35,,,,,,,,,,22580.64999999998,0.0,126228.14999999978,-20660.800000000025,0.0,,,,,,,,,,,128147.99999999974,10579917.250000002
2022-06-14,,,,,,140453.30000000098,2666122.6500000013,,,,,,,,,,23275.20000000012,-0.0,114116.40000000072,3061.700000000137,0.0,,,,,,,,,,,140453.30000000098,10720370.550000003
2022-06-15,,,,,,179542.09999999925,2845664.7500000005,,,,,,,,,,26465.899999999918,-0.0,134015.34999999945,19060.849999999886,0.0,,,,,,,,,,,179542.09999999925,10899912.650000002
2022-06-16,,,,,,294257.6499999999,3139922.4000000004,,,,,,,,,,40989.89999999995,0.0,225725.74999999988,27542.000000000055,0.0,,,,,,,,,,,294257.6499999999,11194170.300000003
2022-06-17,,,,,,38155.90000000076,3178078.300000001,,,,,,,,,,0.0,0.0,64527.40000000073,-26371.49999999997,-0.0,,,,,,,,,,,38155.90000000076,11232326.200000003
2022-06-20,,,,,,258823.14999999932,3436901.4500000007,,,,,,,,,,-0.0,0.0,242234.3499999994,16588.799999999916,0.0,,,,,,,,,,,258823.14999999932,11491149.350000001
2022-06-21,,,,,,-5309.299999999981,3431592.150000001,,,,,,,,,,0.0,0.0,0.0,-5309.299999999981,0.0,,,,,,,,,,,-5309.299999999981,11485840.05
2022-06-22,,,,,,37905.29999999996,3469497.4500000007,,,,,,,,,,0.0,0.0,0.0,37905.29999999996,0.0,,,,,,,,,,,37905.29999999996,11523745.350000001
2022-06-23,,,,,,7276.799999999912,3476774.2500000005,,,,,,,,,,-0.0,0.0,0.0,7276.799999999912,0.0,,,,,,,,,,,7276.799999999912,11531022.150000002
2022-06-24,,,,,,-14147.549999999754,3462626.7000000007,,,,,,,,,,0.0,0.0,-0.0,-14147.549999999754,0.0,,,,,,,,,,,-14147.549999999754,11516874.600000003
2022-06-27,,,,,,4910.899999999892,3467537.6000000006,,,,,,,,,,0.0,0.0,0.0,4910.899999999892,0.0,,,,,,,,,,,4910.899999999892,11521785.500000004
2022-06-28,,,,,,-26093.999999999894,3441443.6000000006,,,,,,,,,,0.0,-0.0,0.0,-26093.999999999894,0.0,,,,,,,,,,,-26093.999999999894,11495691.500000004
2022-06-29,,,,,,-29553.600000000202,3411890.0000000005,,,,,,,,,,0.0,0.0,-0.0,-29553.600000000202,0.0,,,,,,,,,,,-29553.600000000202,11466137.900000004
2022-06-30,,,,,,-15463.200000000024,3396426.8000000003,,,,,,,,,,0.0,0.0,0.0,-15463.200000000024,0.0,,,,,,,,,,,-15463.200000000024,11450674.700000005
2022-07-01,,,,,,127008.50000000007,3523435.3000000003,,,,,,,,,,-0.0,0.0,0.0,127008.50000000007,0.0,,,,,,,,,,,127008.50000000007,11577683.200000005
2022-07-04,,,,,,-1000.0,3522435.3000000003,,,,,,,,,,-1000.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,-1000.0,11576683.200000005
2022-07-05,,,,,,16335.75000000004,3538771.0500000003,,,,,,,,,,16335.75000000004,0.0,-0.0,-0.0,0.0,,,,,,,,,,,16335.75000000004,11593018.950000005
2022-07-06,,,,,,-54726.600000000006,3484044.45,,,,,,,,,,-54726.600000000006,0.0,0.0,0.0,-0.0,,,,,,,,,,,-54726.600000000006,11538292.350000005
2022-07-07,,,,,,18740.549999999967,3502785.0,,,,,,,,,,18740.549999999967,0.0,0.0,0.0,-0.0,,,,,,,,,,,18740.549999999967,11557032.900000006
2022-07-08,,,,,,-15796.850000000008,3486988.15,,,,,,,,,,-15796.850000000008,0.0,0.0,0.0,0.0,,,,,,,,,,,-15796.850000000008,11541236.050000006
2022-07-11,,,,,,40105.75000000002,3527093.9,,,,,,,,,,40105.75000000002,0.0,-0.0,-0.0,0.0,,,,,,,,,,,40105.75000000002,11581341.800000006
2022-07-12,,,,,,-10259.400000000047,3516834.5,,,,,,,,,,-10259.400000000047,0.0,0.0,0.0,0.0,,,,,,,,,,,-10259.400000000047,11571082.400000006
2022-07-13,,,,,,4756.250000000072,3521590.75,,,,,,,,,,4756.250000000072,0.0,-0.0,0.0,0.0,,,,,,,,,,,4756.250000000072,11575838.650000006
2022-07-14,,,,,,25584.700000000033,3547175.45,,,,,,,,,,26584.700000000033,0.0,-0.0,-0.0,-1000.0,,,,,,,,,,,25584.700000000033,11601423.350000005
2022-07-15,,,,,,6787.099999999897,3553962.5500000003,,,,,,,,,,632.399999999905,0.0,0.0,0.0,6154.699999999992,,,,,,,,,,,6787.099999999897,11608210.450000005
2022-07-18,,,,,,41225.600000000064,3595188.1500000004,,,,,,,,,,19508.800000000072,-1000.0,0.0,0.0,22716.79999999999,,,,,,,,,,,41225.600000000064,11649436.050000004
2022-07-19,,,,,,-10833.999999999945,3584354.1500000004,,,,,,,,,,-16691.600000000006,-241.74999999996112,0.0,0.0,6099.3500000000195,,,,,,,,,,,-10833.999999999945,11638602.050000004
2022-07-20,,,,,,41245.99999999994,3625600.1500000004,,,,,,,,,,33350.54999999993,9731.399999999974,0.0,0.0,-1835.9499999999637,,,,,,,,,,,41245.99999999994,11679848.050000004
2022-07-21,,,,,,13054.199999999957,3638654.3500000006,,,,,,,,,,2979.7499999999936,-10283.49999999998,0.0,0.0,20357.949999999943,,,,,,,,,,,13054.199999999957,11692902.250000004
2022-07-22,,,,,,21512.000000000073,3660166.3500000006,,,,,,,,,,-2828.5999999999417,22610.850000000024,0.0,0.0,1729.749999999989,,,,,,,,,,,21512.000000000073,11714414.250000004
2022-07-25,,,,,,-24925.250000000124,3635241.1000000006,,,,,,,,,,-23782.450000000044,-1142.800000000078,0.0,0.0,-0.0,,,,,,,,,,,-24925.250000000124,11689489.000000004
2022-07-26,,,,,,484.2000000001417,3635725.3000000007,,,,,,,,,,-6086.399999999937,6570.600000000079,0.0,0.0,0.0,,,,,,,,,,,484.2000000001417,11689973.200000003
2022-07-27,,,,,,-2871.6500000000565,3632853.650000001,,,,,,,,,,2249.6999999999057,-5121.349999999962,0.0,0.0,0.0,,,,,,,,,,,-2871.6500000000565,11687101.550000003
2022-07-28,,,,,,14229.399999999958,3647083.0500000007,,,,,,,,,,6625.400000000063,7603.999999999895,0.0,0.0,-0.0,,,,,,,,,,,14229.399999999958,11701330.950000003
2022-07-29,,,,,,35269.75000000016,3682352.8000000007,,,,,,,,,,25877.05000000005,9392.70000000011,0.0,0.0,-0.0,,,,,,,,,,,35269.75000000016,11736600.700000003
2022-08-01,,,,,,28415.499999999993,3710768.3000000007,,,,,,,,,,28415.499999999993,0.0,0.0,0.0,0.0,,,,,,,,,,,28415.499999999993,11765016.200000003
2022-08-02,,,,,,0.0,3710768.3000000007,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-03,,,,,,0.0,3710768.3000000007,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-04,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-05,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-08,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-10,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-11,,,,,,0.0,3710768.3000000007,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-12,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-16,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-17,,,,,,0.0,3710768.3000000007,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-18,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-19,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-22,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-23,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-24,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-25,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-26,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-29,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
2022-08-30,,,,,,0.0,3710768.3000000007,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,11765016.200000003
